district_,mandal,wardname,female,male,transgender,total_illiterates,total_illiterates_by_ward,percentage_male,percentage_female,rank_by_illiterates
KHAMMAM,MULKALAPALLE,POGALLAPALLI,674,502.0,1.0,1176.0,1176.0,42.68707482993197,57.31292517006803,180
KHAMMAM,MULKALAPALLE,PUSUGUDEM,1473,1065.0,3.0,2538.0,2538.0,41.96217494089834,58.03782505910166,21
KHAMMAM,MULKALAPALLE,THIMMAMPETA,688,630.0,2.0,1318.0,1318.0,47.79969650986343,52.20030349013657,151
KHAMMAM,NELAKONDAPALLE,AMMAGUDEM,194,123.0,2.4959349593495936,317.0,317.0,38.801261829652994,61.198738170347,499
KHAMMAM,NELAKONDAPALLE,ANASAGARAM,308,184.0,2.4959349593495936,492.0,492.0,37.39837398373984,62.601626016260155,445
KHAMMAM,NELAKONDAPALLE,APPALA NARSIMHAPURAM,510,300.0,1.0,810.0,810.0,37.03703703703704,62.96296296296296,316
KHAMMAM,NELAKONDAPALLE,AREGUDEM,225,147.0,1.0,372.0,372.0,39.516129032258064,60.483870967741936,487
KHAMMAM,NELAKONDAPALLE,BAIRAVUNIPALLI,635,386.0,2.4959349593495936,1021.0,1021.0,37.80607247796278,62.19392752203722,236
KHAMMAM,NELAKONDAPALLE,BODULABANDA,693,366.0,1.0,1059.0,1059.0,34.56090651558073,65.43909348441926,221
KHAMMAM,NELAKONDAPALLE,BUDDHARAM,362,202.0,2.4959349593495936,564.0,1154.0,17.504332755632582,31.369150779896017,187
KHAMMAM,NELAKONDAPALLE,CHENNARAM,440,294.0,1.0,734.0,734.0,40.05449591280654,59.945504087193456,340
KHAMMAM,NELAKONDAPALLE,CHERUVU MADHARAM,1188,708.0,3.0,1896.0,1896.0,37.34177215189873,62.65822784810127,62
KHAMMAM,NELAKONDAPALLE,GUVVALAGUDEM,487,303.0,2.4959349593495936,790.0,790.0,38.35443037974684,61.64556962025316,324
KHAMMAM,NELAKONDAPALLE,KATTU KACHARAM,345,221.0,1.0,566.0,566.0,39.04593639575972,60.95406360424028,408
KHAMMAM,NELAKONDAPALLE,KONAIGUDEM,430,239.0,2.0,669.0,669.0,35.72496263079223,64.27503736920778,368
KHAMMAM,NELAKONDAPALLE,KORATLAGUDEM,240,126.0,2.4959349593495936,366.0,366.0,34.42622950819672,65.57377049180327,488
KHAMMAM,NELAKONDAPALLE,KOTHAKOTHURU,301,187.0,1.0,488.0,488.0,38.31967213114754,61.68032786885246,447
KHAMMAM,NELAKONDAPALLE,MANDRAJUPALLI,368,231.0,1.0,599.0,599.0,38.56427378964942,61.43572621035058,389
KHAMMAM,NELAKONDAPALLE,MANGAPURAM THANDA,776,467.0,2.4959349593495936,1243.0,1243.0,37.570394207562344,62.42960579243765,169
KHAMMAM,NELAKONDAPALLE,MOTAPURAM,385,263.0,2.0,648.0,648.0,40.586419753086425,59.413580246913575,373
KHAMMAM,NELAKONDAPALLE,MUJJUGUDEM,333,220.0,1.0,553.0,553.0,39.78300180831826,60.21699819168174,415
KHAMMAM,NELAKONDAPALLE,NACHEPALLI,384,208.0,2.0,592.0,592.0,35.13513513513514,64.86486486486487,392
KHAMMAM,NELAKONDAPALLE,NELAKONDAPALLY,1428,756.0,2.0,2184.0,2184.0,34.61538461538461,65.38461538461539,36
KHAMMAM,NELAKONDAPALLE,PAINAMPALLI,659,349.0,1.0,1008.0,1633.0,21.37170851194121,40.355174525413354,97
KHAMMAM,NELAKONDAPALLE,RAJESWARAPURAM,605,313.0,7.0,918.0,918.0,34.0958605664488,65.9041394335512,280
KHAMMAM,NELAKONDAPALLE,RAMACHANDRAPURAM,215,120.0,2.4959349593495936,335.0,1319.0,9.097801364670206,16.300227445034114,150
KHAMMAM,NELAKONDAPALLE,RAVIGUDEM,610,399.0,1.0,1009.0,1009.0,39.54410307234886,60.45589692765114,241
KHAMMAM,NELAKONDAPALLE,SANKARAGIRI THANDA,344,247.0,2.4959349593495936,591.0,591.0,41.793570219966156,58.206429780033844,393
KHAMMAM,NELAKONDAPALLE,SURDEPALLI,245,161.0,2.4959349593495936,406.0,406.0,39.6551724137931,60.3448275862069,478
KHAMMAM,PALWANCHA,CHANDRALAGUDEM,318,260.0,2.4959349593495936,578.0,578.0,44.982698961937714,55.017301038062286,403
KHAMMAM,PALWANCHA,DANTHELABORA,592,524.0,2.0,1116.0,1116.0,46.95340501792115,53.04659498207885,203
KHAMMAM,PALWANCHA,JAGANNADHAPURAM,636,405.0,1.0,1041.0,3798.0,10.66350710900474,16.74565560821485,1
KHAMMAM,PALWANCHA,NAGARAM,662,445.0,3.0,1107.0,1107.0,40.19873532068654,59.80126467931346,206
KHAMMAM,PALWANCHA,PANDURANGAPURAM,1003,650.0,1.0,1653.0,1653.0,39.32244404113733,60.67755595886267,95
KHAMMAM,PALWANCHA,PAYAKARI YANAMBYLU,564,374.0,2.4959349593495936,938.0,938.0,39.872068230277186,60.12793176972282,271
KHAMMAM,PALWANCHA,SOMULAGUDEM,623,343.0,4.0,966.0,966.0,35.507246376811594,64.4927536231884,259
KHAMMAM,PALWANCHA,SURARAM,353,224.0,1.0,577.0,577.0,38.82149046793761,61.178509532062385,404
KHAMMAM,PALWANCHA,THOGUGUDEM,237,165.0,2.4959349593495936,402.0,402.0,41.04477611940299,58.95522388059702,480
KHAMMAM,PALWANCHA,VULVANOOR,725,600.0,2.0,1325.0,1325.0,45.28301886792453,54.71698113207547,148
KHAMMAM,PALWANCHA,YANAMBAILU,978,676.0,2.0,1654.0,1654.0,40.87061668681983,59.12938331318017,94
KHAMMAM,PENUBALLI,BAYYANNAGUDEM,347,207.0,1.0,554.0,554.0,37.36462093862816,62.63537906137184,414
KHAMMAM,PENUBALLI,BHAVANNAPALEM,180,131.0,2.4959349593495936,311.0,311.0,42.12218649517685,57.87781350482315,502
KHAMMAM,PENUBALLI,BRAHMALLA KUNTA,457,335.0,1.0,792.0,792.0,42.29797979797979,57.7020202020202,323
KHAMMAM,PENUBALLI,CHINTHAGUDEM,659,387.0,3.0,1046.0,1046.0,36.9980879541109,63.0019120458891,226
KHAMMAM,PENUBALLI,GANESHUNIPADU,257,177.0,2.0,434.0,434.0,40.78341013824885,59.21658986175116,465
KHAMMAM,PENUBALLI,GANGADEVIPADU,427,265.0,2.4959349593495936,692.0,692.0,38.29479768786127,61.70520231213873,359
KHAMMAM,PENUBALLI,GOWRARAM,475,353.0,1.0,828.0,2794.0,12.634216177523264,17.000715819613458,17
KHAMMAM,PENUBALLI,KONDRUPADU,915,645.0,5.0,1560.0,1560.0,41.34615384615385,58.65384615384615,110
KHAMMAM,PENUBALLI,KOTHA KARAIGUDEM,352,240.0,2.4959349593495936,592.0,592.0,40.54054054054054,59.45945945945946,392
KHAMMAM,PENUBALLI,KUPPENAKUNTLA,554,396.0,4.0,950.0,950.0,41.68421052631579,58.31578947368421,264
KHAMMAM,PENUBALLI,LANKAPALLI,669,467.0,5.0,1136.0,1136.0,41.109154929577464,58.890845070422536,196
KHAMMAM,PENUBALLI,LINGAGUDEM,531,373.0,2.0,904.0,904.0,41.26106194690266,58.73893805309734,286
KHAMMAM,PENUBALLI,MANDALAPADU,607,463.0,3.0,1070.0,1070.0,43.27102803738318,56.728971962616825,217
KHAMMAM,PENUBALLI,PATHA KARAIGUDEM,472,366.0,3.0,838.0,838.0,43.67541766109785,56.324582338902154,307
KHAMMAM,PENUBALLI,PENUBALLI,1204,744.0,2.0,1948.0,2918.0,25.496915695681977,41.26113776559287,15
KHAMMAM,PENUBALLI,RAMACHANDRARAO BANJAR,318,282.0,1.0,600.0,600.0,47.0,53.0,388
KHAMMAM,PENUBALLI,TEKULAPALLI,595,475.0,2.0,1070.0,3231.0,14.701330857319716,18.415351284432063,7
KHAMMAM,PENUBALLI,TELAGAVARAM,543,407.0,2.4959349593495936,950.0,950.0,42.84210526315789,57.15789473684211,264
KHAMMAM,PENUBALLI,THALLAPENTA,388,298.0,1.0,686.0,686.0,43.440233236151606,56.559766763848394,361
KHAMMAM,PENUBALLI,THUMMALAPALLY,219,146.0,2.4959349593495936,365.0,365.0,40.0,60.0,489
KHAMMAM,PENUBALLI,YEDLA BANJARA,236,166.0,2.4959349593495936,402.0,402.0,41.29353233830846,58.70646766169154,480
KHAMMAM,PENUBALLI,YERUGHATLA,326,260.0,2.4959349593495936,586.0,586.0,44.36860068259386,55.631399317406135,397
KHAMMAM,PINAPAKA,ANANTHARAM,346,214.0,2.4959349593495936,560.0,1758.0,12.17292377701934,19.681456200227533,76
KHAMMAM,PINAPAKA,BATTUPALLI,354,211.0,2.4959349593495936,565.0,565.0,37.34513274336283,62.65486725663717,409
KHAMMAM,PINAPAKA,BAYYARAM,1309,879.0,2.4959349593495936,2188.0,3053.0,28.791352767769407,42.875859810022924,13
KHAMMAM,PINAPAKA,DUGINEPALLI,729,508.0,2.4959349593495936,1237.0,1237.0,41.06709781729992,58.932902182700076,172
KHAMMAM,PINAPAKA,ELCHIREDDIPALLY,416,279.0,2.4959349593495936,695.0,695.0,40.14388489208633,59.856115107913666,357
KHAMMAM,PINAPAKA,JANAMPETA,1348,996.0,4.0,2344.0,2344.0,42.491467576791806,57.508532423208194,27
KHAMMAM,PINAPAKA,KARAKAGUDEM,715,469.0,7.0,1184.0,1184.0,39.611486486486484,60.38851351351351,179
KHAMMAM,PINAPAKA,MALLARAM,407,263.0,2.0,670.0,3295.0,7.981790591805766,12.352048558421851,5
KHAMMAM,PINAPAKA,PADMA PURAM,608,434.0,1.0,1042.0,1042.0,41.65067178502879,58.34932821497121,228
KHAMMAM,PINAPAKA,PINAPAKA,606,379.0,2.0,985.0,1948.0,19.455852156057496,31.108829568788497,57
KHAMMAM,PINAPAKA,POTLAPALLI,513,325.0,1.0,838.0,838.0,38.782816229116946,61.217183770883054,307
KHAMMAM,PINAPAKA,REGALLA,304,242.0,2.4959349593495936,546.0,3054.0,7.9240340537000655,9.954158480681075,12
KHAMMAM,PINAPAKA,SAMATH MOTHE,721,482.0,2.0,1203.0,1203.0,40.0665004156276,59.933499584372406,176
KHAMMAM,PINAPAKA,SAMATHBATTUPALLI,482,308.0,1.0,790.0,790.0,38.9873417721519,61.01265822784811,324
KHAMMAM,PINAPAKA,SINGIREDDIPALLI,353,274.0,2.4959349593495936,627.0,627.0,43.70015948963317,56.29984051036683,379
KHAMMAM,PINAPAKA,UPPAKA,981,649.0,6.0,1630.0,1630.0,39.8159509202454,60.1840490797546,98
KHAMMAM,PINAPAKA,VENKATRAOPETA,189,123.0,1.0,312.0,312.0,39.42307692307692,60.57692307692307,501
KHAMMAM,SATHUPALLE,BETHUPALLI,633,452.0,3.0,1085.0,1085.0,41.65898617511521,58.34101382488479,213
KHAMMAM,SATHUPALLE,BUGGAPADU,536,385.0,1.0,921.0,921.0,41.80238870792617,58.19761129207384,278
KHAMMAM,SATHUPALLE,CHERUKUPALLI,308,234.0,2.0,542.0,542.0,43.17343173431734,56.82656826568265,420
KHAMMAM,SATHUPALLE,GANGARAM,998,675.0,2.0,1673.0,3762.0,17.942583732057415,26.528442317916003,2
KHAMMAM,SATHUPALLE,KAKARLAPALLI,858,590.0,4.0,1448.0,1448.0,40.74585635359116,59.25414364640884,128
KHAMMAM,SATHUPALLE,KISTAPURAM,365,262.0,1.0,627.0,1065.0,24.60093896713615,34.27230046948357,220
KHAMMAM,SATHUPALLE,KISTARAM,765,582.0,3.0,1347.0,1347.0,43.207126948775056,56.792873051224944,141
KHAMMAM,SATHUPALLE,NARAYANAPURAM,251,183.0,2.0,434.0,1428.0,12.815126050420167,17.577030812324928,133
KHAMMAM,SATHUPALLE,PAKALAGUDEM,198,167.0,2.0,365.0,365.0,45.75342465753425,54.24657534246575,489
KHAMMAM,SATHUPALLE,RAMANAGARAM,398,271.0,2.4959349593495936,669.0,669.0,40.50822122571002,59.49177877428998,368
KHAMMAM,SATHUPALLE,REJERLA,874,635.0,2.0,1509.0,1876.0,33.84861407249467,46.588486140724946,65
KHAMMAM,SATHUPALLE,RUDRAKSHAPALLI,748,566.0,5.0,1314.0,1314.0,43.07458143074581,56.925418569254184,154
KHAMMAM,SATHUPALLE,SADASIVUNIPALEM,300,216.0,1.0,516.0,516.0,41.86046511627907,58.139534883720934,428
KHAMMAM,SATHUPALLE,SIDDARAM,744,539.0,2.0,1283.0,1283.0,42.01091192517537,57.989088074824636,163
KHAMMAM,SATHUPALLE,THUMBUR,541,428.0,2.4959349593495936,969.0,969.0,44.169246646026835,55.83075335397317,257
KHAMMAM,SATHUPALLE,YATALAKUNTA,358,221.0,2.0,579.0,579.0,38.1692573402418,61.83074265975821,402
KHAMMAM,SINGARENI,BAJUMALLAIGUDEM,476,325.0,3.0,801.0,801.0,40.574282147315856,59.425717852684144,320
KHAMMAM,SINGARENI,BHAGYA NAGAR THANDA,1072,691.0,1.0,1763.0,1763.0,39.19455473624504,60.80544526375496,75
KHAMMAM,SINGARENI,CHEEMALAPADU,528,384.0,2.4959349593495936,912.0,912.0,42.10526315789473,57.89473684210527,283
KHAMMAM,SINGARENI,DUBBA THANDA,518,341.0,3.0,859.0,859.0,39.69732246798603,60.30267753201397,301
KHAMMAM,SINGARENI,GIDDAVARIGUDEM,368,242.0,2.4959349593495936,610.0,610.0,39.67213114754099,60.32786885245902,386
KHAMMAM,SINGARENI,KAMALAPURAM,345,233.0,2.0,578.0,1887.0,12.347641759406464,18.282988871224166,63
KHAMMAM,SINGARENI,KAREPALLE (GATE),432,280.0,2.4959349593495936,712.0,712.0,39.325842696629216,60.67415730337079,348
KHAMMAM,SINGARENI,KOMATLAGUDEM,621,452.0,2.0,1073.0,1869.0,24.184055644729803,33.22632423756019,67
KHAMMAM,SINGARENI,MADHARAM,1241,752.0,2.0,1993.0,1993.0,37.73206221776217,62.26793778223784,53
KHAMMAM,SINGARENI,MANIKYARAM,725,585.0,2.0,1310.0,2320.0,25.21551724137931,31.25,29
KHAMMAM,SINGARENI,PERUPALLE,1126,746.0,3.0,1872.0,1872.0,39.85042735042735,60.14957264957265,66
KHAMMAM,SINGARENI,POLAMPALLY,372,221.0,4.0,593.0,593.0,37.268128161888704,62.731871838111296,391
KHAMMAM,SINGARENI,RELAKAYALAPALLI,787,528.0,4.0,1315.0,1315.0,40.152091254752854,59.847908745247146,153
KHAMMAM,SINGARENI,SEETHARAMPURAM,789,565.0,3.0,1354.0,3176.0,17.789672544080602,24.842569269521412,8
KHAMMAM,SINGARENI,SINGARENI,1011,565.0,3.0,1576.0,1576.0,35.8502538071066,64.1497461928934,107
KHAMMAM,SINGARENI,TEKULAGUDEM,147,81.0,2.0,228.0,228.0,35.526315789473685,64.47368421052632,512
KHAMMAM,SINGARENI,THODITHALA GUDEM,278,155.0,2.4959349593495936,433.0,433.0,35.79676674364896,64.20323325635104,466
KHAMMAM,SINGARENI,USIRIKAYALAPALLE,601,367.0,2.0,968.0,968.0,37.913223140495866,62.086776859504134,258
KHAMMAM,SINGARENI,VISWANADHAPALLE,679,469.0,1.0,1148.0,1148.0,40.853658536585364,59.14634146341463,190
KHAMMAM,TALLADA,ANNARGUDEM,1390,941.0,2.0,2331.0,2331.0,40.36894036894037,59.631059631059635,28
KHAMMAM,TALLADA,BASAVAPURAM,252,177.0,2.4959349593495936,429.0,429.0,41.25874125874126,58.74125874125874,468
KHAMMAM,TALLADA,BILLUPADU,629,438.0,2.4959349593495936,1067.0,1067.0,41.04967197750703,58.95032802249297,219
KHAMMAM,TALLADA,GOLLAGUDEM,301,206.0,2.4959349593495936,507.0,1543.0,13.350615683732988,19.50745301360985,113
KHAMMAM,TALLADA,GOPALAPETA,315,195.0,1.0,510.0,510.0,38.23529411764706,61.76470588235294,432
KHAMMAM,TALLADA,KALAKODIMA,562,403.0,2.4959349593495936,965.0,965.0,41.76165803108808,58.238341968911925,260
KHAMMAM,TALLADA,KESAVAPURAM,124,78.0,1.0,202.0,202.0,38.613861386138616,61.386138613861384,515
KHAMMAM,TALLADA,KODAVATIMETTA,289,164.0,1.0,453.0,453.0,36.20309050772627,63.796909492273734,459
KHAMMAM,TALLADA,KOTHA VENKATAGIRI,282,179.0,1.0,461.0,461.0,38.82863340563991,61.17136659436009,456
KHAMMAM,TALLADA,KURNAVALLI,855,555.0,1.0,1410.0,1410.0,39.361702127659576,60.63829787234043,135
KHAMMAM,TALLADA,LAXMIPURAM,187,116.0,2.0,303.0,1742.0,6.659012629161882,10.734787600459242,79
KHAMMAM,TALLADA,MALLARAM,918,640.0,5.0,1558.0,3295.0,19.423368740515933,27.86039453717754,5
KHAMMAM,TALLADA,MITTAPALLI,676,441.0,1.0,1117.0,1117.0,39.48075201432408,60.51924798567592,202
KHAMMAM,TALLADA,MUDDUNURU,415,313.0,3.0,728.0,728.0,42.994505494505496,57.005494505494504,343
KHAMMAM,TALLADA,NUTHANKAL,469,332.0,1.0,801.0,801.0,41.4481897627965,58.5518102372035,320
KHAMMAM,TALLADA,PINAPAKA,564,399.0,1.0,963.0,1948.0,20.482546201232033,28.952772073921974,57
KHAMMAM,TALLADA,RAMANUJAVARAM,293,187.0,1.0,480.0,480.0,38.958333333333336,61.04166666666667,451
KHAMMAM,TALLADA,RANGAM BANJAR,430,290.0,1.0,720.0,720.0,40.27777777777778,59.72222222222222,345
KHAMMAM,TALLADA,REJERLA,224,143.0,2.4959349593495936,367.0,1876.0,7.622601279317697,11.940298507462686,65
KHAMMAM,TALLADA,TELAGARAM,141,107.0,2.4959349593495936,248.0,995.0,10.753768844221105,14.170854271356784,244
KHAMMAM,TALLADA,THALLADA,1988,1253.0,7.0,3241.0,3241.0,38.66090712742981,61.33909287257019,6
KHAMMAM,TALLADA,VENGANNAPETA,353,257.0,3.0,610.0,610.0,42.131147540983605,57.868852459016395,386
KHAMMAM,TEKULAPALLE,BETHAMPUDI,1231,885.0,3.0,2116.0,2116.0,41.8241965973535,58.175803402646494,43
KHAMMAM,TEKULAPALLE,BODDU THANDA,617,469.0,3.0,1086.0,1086.0,43.18600368324125,56.813996316758754,212
KHAMMAM,TEKULAPALLE,BODU,1257,899.0,3.0,2156.0,2156.0,41.69758812615956,58.30241187384044,40
KHAMMAM,TEKULAPALLE,GANGARAM,1216,873.0,3.0,2089.0,3762.0,23.205741626794257,32.323232323232325,2
KHAMMAM,TEKULAPALLE,GOLLAPALLE,791,546.0,1.0,1337.0,1337.0,40.83769633507853,59.16230366492147,144
KHAMMAM,TEKULAPALLE,KOPPURAI,703,580.0,5.0,1283.0,1283.0,45.20654715510522,54.79345284489477,163
KHAMMAM,TEKULAPALLE,KOYAGUDEM,1199,915.0,2.4959349593495936,2114.0,2114.0,43.28287606433302,56.71712393566698,44
KHAMMAM,TEKULAPALLE,PEGALLAPADU,942,637.0,1.0,1579.0,2044.0,31.164383561643838,46.08610567514677,49
KHAMMAM,TEKULAPALLE,SHAMBUNIGUDEM,512,364.0,2.4959349593495936,876.0,876.0,41.55251141552511,58.44748858447488,297
KHAMMAM,TEKULAPALLE,SULANAGAR,805,529.0,2.4959349593495936,1334.0,1334.0,39.6551724137931,60.3448275862069,146
KHAMMAM,TEKULAPALLE,TEKULAPALLI,1307,854.0,2.4959349593495936,2161.0,3231.0,26.431445372949554,40.451872485298665,7
KHAMMAM,TEKULAPALLE,THADIKALAPUDI,775,548.0,2.0,1323.0,1323.0,41.42101284958428,58.57898715041572,149
KHAMMAM,THIRUMALAYAPALEM,BACHODU,665,490.0,2.4959349593495936,1155.0,1155.0,42.42424242424242,57.57575757575758,186
KHAMMAM,THIRUMALAYAPALEM,BACHODU THANDA,273,201.0,2.4959349593495936,474.0,474.0,42.405063291139236,57.59493670886076,453
KHAMMAM,THIRUMALAYAPALEM,BEEROLU,1005,634.0,2.0,1639.0,1639.0,38.682123245881634,61.31787675411836,96
KHAMMAM,THIRUMALAYAPALEM,CHANDRU THANDA,352,213.0,1.0,565.0,565.0,37.69911504424779,62.30088495575221,409
KHAMMAM,THIRUMALAYAPALEM,DAMMAIGUDEM,312,176.0,2.4959349593495936,488.0,488.0,36.0655737704918,63.934426229508205,447
KHAMMAM,THIRUMALAYAPALEM,EDULLACHERUVU,383,267.0,1.0,650.0,650.0,41.07692307692308,58.92307692307692,372
KHAMMAM,THIRUMALAYAPALEM,ERRAGADDA,271,185.0,2.4959349593495936,456.0,456.0,40.57017543859649,59.42982456140351,457
KHAMMAM,THIRUMALAYAPALEM,GOL THANDA,382,237.0,1.0,619.0,619.0,38.28756058158319,61.7124394184168,383
KHAMMAM,THIRUMALAYAPALEM,HASNABAD,487,334.0,2.0,821.0,821.0,40.68209500609014,59.31790499390986,314
KHAMMAM,THIRUMALAYAPALEM,HYDERSAIPET,607,428.0,1.0,1035.0,1035.0,41.35265700483092,58.64734299516908,231
KHAMMAM,THIRUMALAYAPALEM,ISLAVATH THANDA,495,346.0,3.0,841.0,841.0,41.14149821640904,58.85850178359097,305
KHAMMAM,THIRUMALAYAPALEM,JALLEPALLI,458,279.0,2.0,737.0,737.0,37.8561736770692,62.14382632293079,338
KHAMMAM,THIRUMALAYAPALEM,JUPEDA,379,318.0,1.0,697.0,697.0,45.62410329985653,54.375896700143464,355
KHAMMAM,THIRUMALAYAPALEM,KAKARAVAI,1439,1042.0,3.0,2481.0,2481.0,41.99919387343813,58.00080612656187,23
KHAMMAM,THIRUMALAYAPALEM,KOKKIRENI,363,236.0,2.4959349593495936,599.0,599.0,39.39899833055092,60.60100166944908,389
KHAMMAM,THIRUMALAYAPALEM,MEDIDEPALLE,766,546.0,4.0,1312.0,1312.0,41.61585365853659,58.38414634146341,155
KHAMMAM,THIRUMALAYAPALEM,MOHAMMADAPURAM,412,290.0,1.0,702.0,702.0,41.31054131054131,58.68945868945868,354
KHAMMAM,THIRUMALAYAPALEM,PAINAMPALLI,361,264.0,2.4959349593495936,625.0,1633.0,16.16656460502143,22.106552357624004,97
KHAMMAM,THIRUMALAYAPALEM,PATHARLAPADU,470,291.0,3.0,761.0,2077.0,14.01059220028888,22.62879152623977,47
KHAMMAM,THIRUMALAYAPALEM,PINDIPROLU,924,646.0,1.0,1570.0,1570.0,41.146496815286625,58.853503184713375,108
KHAMMAM,THIRUMALAYAPALEM,RAGHUNADHAPALEM,291,201.0,1.0,492.0,492.0,40.853658536585364,59.14634146341463,445
KHAMMAM,THIRUMALAYAPALEM,RAJARAM,257,212.0,2.4959349593495936,469.0,469.0,45.20255863539446,54.79744136460555,454
KHAMMAM,THIRUMALAYAPALEM,SOLIPURAM,310,244.0,2.4959349593495936,554.0,554.0,44.04332129963899,55.95667870036101,414
KHAMMAM,THIRUMALAYAPALEM,SUBLAID,755,485.0,2.4959349593495936,1240.0,1240.0,39.11290322580645,60.88709677419355,171
KHAMMAM,THIRUMALAYAPALEM,THALLA CHERUVU,273,178.0,1.0,451.0,451.0,39.467849223946786,60.532150776053214,460
KHAMMAM,THIRUMALAYAPALEM,THETTELAPADU,421,265.0,1.0,686.0,686.0,38.629737609329446,61.37026239067055,361
KHAMMAM,THIRUMALAYAPALEM,THIRUMALAYAPALEM,718,413.0,2.4959349593495936,1131.0,1131.0,36.51635720601238,63.48364279398763,197
KHAMMAM,THIRUMALAYAPALEM,TIPPAREDDIGUDEM,354,231.0,1.0,585.0,585.0,39.48717948717949,60.51282051282051,398
KHAMMAM,VARARAMACHANDRAPURAM,SRIRAMGIRI,1,1.0,2.4959349593495936,2.0,506.0,0.1976284584980237,0.1976284584980237,435
KHAMMAM,VELAIRPADU,KATUKUR,1,420.97667638483966,2.4959349593495936,421.97667638483966,421.97667638483966,99.76302007765756,0.23697992234243945,471
KHAMMAM,VEMSOOR,ADSARLAPADU,623,460.0,1.0,1083.0,1083.0,42.47460757156048,57.52539242843952,214
KHAMMAM,VEMSOOR,AMMAPALEM,377,300.0,1.0,677.0,1701.0,17.636684303350968,22.163433274544385,84
KHAMMAM,VEMSOOR,BEERAPALLI,271,225.0,4.0,496.0,496.0,45.36290322580645,54.63709677419355,441
KHAMMAM,VEMSOOR,BHARANIPADU,232,185.0,2.0,417.0,417.0,44.36450839328538,55.63549160671462,473
KHAMMAM,VEMSOOR,BHEEMAVARAM,335,264.0,3.0,599.0,1626.0,16.236162361623617,20.60270602706027,99
KHAMMAM,VEMSOOR,DUDDIPUDI,360,255.0,2.4959349593495936,615.0,615.0,41.46341463414634,58.536585365853654,384
KHAMMAM,VEMSOOR,KALLURUGUDEM,394,265.0,1.0,659.0,659.0,40.21244309559939,59.78755690440061,369
KHAMMAM,VEMSOOR,KANDUKURU,971,749.0,6.0,1720.0,1720.0,43.54651162790697,56.45348837209302,82
KHAMMAM,VEMSOOR,KONDRAGATLAMALLELA,695,561.0,2.4959349593495936,1256.0,1256.0,44.6656050955414,55.33439490445859,165
KHAMMAM,VEMSOOR,KUNCHAPARTHI,391,279.0,1.0,670.0,670.0,41.64179104477612,58.35820895522388,367
KHAMMAM,VEMSOOR,LACHANNAGUDEM,291,220.0,2.4959349593495936,511.0,511.0,43.05283757338552,56.94716242661448,431
KHAMMAM,VEMSOOR,LINGAPALEM,323,237.0,1.0,560.0,560.0,42.32142857142857,57.67857142857142,411
KHAMMAM,VEMSOOR,MARLAPADU,631,463.0,1.0,1094.0,1094.0,42.321755027422306,57.678244972577694,209
KHAMMAM,VEMSOOR,MODDULAGUDEM,260,184.0,3.0,444.0,1301.0,14.142966948501154,19.984627209838585,157
KHAMMAM,VEMSOOR,PALLEVADA,292,209.0,2.0,501.0,501.0,41.71656686626746,58.28343313373253,439
KHAMMAM,VEMSOOR,RAMANNAPELEM,378,296.0,2.4959349593495936,674.0,674.0,43.916913946587535,56.083086053412465,365
KHAMMAM,VEMSOOR,V.VENKATAPURAM,607,438.0,3.0,1045.0,1045.0,41.91387559808612,58.08612440191388,227
KHAMMAM,VEMSOOR,VEMSOOR,718,444.0,4.0,1162.0,1162.0,38.209982788296045,61.79001721170396,183
KHAMMAM,VEMSOOR,YERRAGUNTA,506,395.0,2.4959349593495936,901.0,901.0,43.84017758046615,56.15982241953385,288
KHAMMAM,VENKATAPURAM,ALUBAKA,904,675.0,1.0,1579.0,1579.0,42.74857504749841,57.25142495250159,106
KHAMMAM,VENKATAPURAM,BARLAGUDEM,442,339.0,2.4959349593495936,781.0,781.0,43.40588988476313,56.59411011523687,326
KHAMMAM,VENKATAPURAM,EDHIRA,310,205.0,2.4959349593495936,515.0,515.0,39.80582524271845,60.19417475728155,429
KHAMMAM,VENKATAPURAM,MARIKALA,865,604.0,2.0,1469.0,1469.0,41.11640571817563,58.88359428182437,125
KHAMMAM,VENKATAPURAM,MORRAVARIGUDEM,542,429.0,3.0,971.0,971.0,44.18125643666323,55.81874356333677,256
KHAMMAM,VENKATAPURAM,PATHRAPURAM,1061,752.0,2.0,1813.0,1813.0,41.478212906784336,58.52178709321566,70
KHAMMAM,VENKATAPURAM,SURAVEEDU,649,464.0,1.0,1113.0,1113.0,41.689128481581314,58.310871518418686,204
KHAMMAM,VENKATAPURAM,VEERABHADRARAM,261,176.0,2.4959349593495936,437.0,437.0,40.274599542334094,59.7254004576659,464
KHAMMAM,VENKATAPURAM,VENKATAPURAM,515,350.0,5.0,865.0,2912.0,12.01923076923077,17.685439560439562,16
KHAMMAM,WAZEED,CHERUKUR (G),539,339.0,2.4959349593495936,878.0,878.0,38.61047835990888,61.38952164009112,296
KHAMMAM,WAZEED,CHINTOOR,980,645.0,6.0,1625.0,1625.0,39.69230769230769,60.30769230769231,100
KHAMMAM,WAZEED,EDJARLAPALLI (G),678,450.0,2.0,1128.0,1128.0,39.8936170212766,60.1063829787234,199
KHAMMAM,WAZEED,GUMMADIDODDI(Z),258,133.0,2.4959349593495936,391.0,391.0,34.015345268542205,65.98465473145781,484
KHAMMAM,WAZEED,KONGALA (G),370,220.0,2.0,590.0,590.0,37.28813559322034,62.71186440677966,394
