district_,mandal,wardname,female,male,transgender,total_illiterates,total_illiterates_by_ward,percentage_male,percentage_female,rank_by_illiterates
NALGONDA,KATTANGOOR,AITI PAMULA,1539,952,2.0,2491,2491,38.217583299879564,61.782416700120436,12
NALGONDA,KATTANGOOR,BOLLEPALLE,709,428,2.3849259757738897,1137,1137,37.6429199648197,62.3570800351803,250
NALGONDA,KATTANGOOR,CHERUVANNARAM,614,364,1.0,978,978,37.21881390593047,62.78118609406953,328
NALGONDA,KATTANGOOR,DUGENEVALLY,565,330,2.3849259757738897,895,895,36.87150837988827,63.128491620111724,372
NALGONDA,KATTANGOOR,EDULUR,881,498,1.0,1379,1379,36.11312545322697,63.88687454677302,171
NALGONDA,KATTANGOOR,GARLABAIGUDEM,268,152,2.3849259757738897,420,420,36.19047619047619,63.8095238095238,679
NALGONDA,KATTANGOOR,KALMERA,365,217,2.3849259757738897,582,582,37.2852233676976,62.7147766323024,570
NALGONDA,KATTANGOOR,KATTANGOOR,1295,680,2.3849259757738897,1975,1975,34.43037974683544,65.56962025316456,47
NALGONDA,KATTANGOOR,KURUMARTHY,538,357,4.0,895,895,39.88826815642458,60.11173184357542,372
NALGONDA,KATTANGOOR,MUNUKUNTLA,544,327,1.0,871,871,37.54305396096441,62.456946039035586,384
NALGONDA,KATTANGOOR,MUTYALAMMAGUDEM,471,248,1.0,719,719,34.4923504867872,65.5076495132128,480
NALGONDA,KATTANGOOR,NAREGUDEM,311,194,2.3849259757738897,505,505,38.415841584158414,61.584158415841586,621
NALGONDA,KATTANGOOR,PAMANAGUNDLA,314,178,2.3849259757738897,492,492,36.17886178861789,63.82113821138211,625
NALGONDA,KATTANGOOR,PANDENA PALLE,239,148,2.3849259757738897,387,387,38.24289405684754,61.75710594315246,700
NALGONDA,KATTANGOOR,PARADA,584,347,2.3849259757738897,931,931,37.27175080558539,62.72824919441461,356
NALGONDA,KATTANGOOR,PITTAM PALLE,554,316,1.0,870,1388,22.76657060518732,39.913544668587896,165
NALGONDA,KATTANGOOR,YERSANIGUDA,313,178,2.3849259757738897,491,491,36.252545824847246,63.747454175152754,626
NALGONDA,KETHEPALLE,BHEEMAVARAM,826,509,2.0,1335,1335,38.12734082397004,61.87265917602996,188
NALGONDA,KETHEPALLE,BONDAPALEM,160,130,1.0,290,290,44.827586206896555,55.172413793103445,757
NALGONDA,KETHEPALLE,BOPPARAM,331,184,2.0,515,1105,16.651583710407238,29.95475113122172,264
NALGONDA,KETHEPALLE,CHERUKU PALLY,716,441,3.0,1157,1157,38.11581676750216,61.88418323249783,241
NALGONDA,KETHEPALLE,GUDIWADA,867,627,1.0,1494,1494,41.967871485943775,58.032128514056225,142
NALGONDA,KETHEPALLE,INPAMULA,682,307,1.0,989,989,31.04145601617796,68.95854398382204,321
NALGONDA,KETHEPALLE,KASANGODE,477,256,2.3849259757738897,733,733,34.924965893587995,65.075034106412,470
NALGONDA,KETHEPALLE,KETHE PALLE,1257,748,2.0,2005,2005,37.30673316708229,62.69326683291771,45
NALGONDA,KETHEPALLE,KONDAKINDIGUDEM,229,136,2.3849259757738897,365,365,37.26027397260274,62.73972602739726,714
NALGONDA,KETHEPALLE,KOPPOLE,675,453,2.3849259757738897,1128,3277,13.823619163869393,20.598108025633202,4
NALGONDA,KETHEPALLE,KORLAPAHAD,627,377,3.0,1004,1004,37.54980079681275,62.45019920318725,311
NALGONDA,KETHEPALLE,KOTHAPETA,516,336,3.0,852,852,39.436619718309856,60.56338028169014,391
NALGONDA,KETHEPALLE,THUNGATHURTHY,565,375,4.0,940,3108,12.065637065637064,18.17889317889318,5
NALGONDA,KETHEPALLE,UPPALA PAHAD,279,177,2.3849259757738897,456,456,38.81578947368421,61.18421052631579,652
NALGONDA,KODAD,AMEENABAD,430,216,1.0,646,646,33.43653250773993,66.56346749226006,530
NALGONDA,KODAD,ANANTHA GIRI,591,378,3.0,969,969,39.0092879256966,60.99071207430341,334
NALGONDA,KODAD,BHEEKYA THANDA,360,248,2.3849259757738897,608,608,40.78947368421053,59.210526315789465,553
NALGONDA,KODAD,BOJJAGUDEM THANDA,363,194,2.3849259757738897,557,557,34.8294434470377,65.1705565529623,588
NALGONDA,KODAD,CHIMIRYALA,708,359,2.3849259757738897,1067,1067,33.64573570759138,66.35426429240863,283
NALGONDA,KODAD,DORAKUNTA,676,350,1.0,1026,1026,34.1130604288499,65.8869395711501,302
NALGONDA,KODAD,GANAPA VARAM,973,614,3.0,1587,1587,38.689350976685574,61.31064902331443,123
NALGONDA,KODAD,GOL THANDA,492,313,1.0,805,805,38.881987577639755,61.118012422360245,423
NALGONDA,KODAD,GONDRIYALA,590,376,2.0,966,966,38.923395445134574,61.07660455486542,337
NALGONDA,KODAD,GUDIBANDA,914,448,3.0,1362,1362,32.8928046989721,67.1071953010279,177
NALGONDA,KODAD,KAPUGAL,1110,663,4.0,1773,1773,37.39424703891709,62.605752961082906,85
NALGONDA,KODAD,KHANA PURAM,394,245,1.0,639,639,38.341158059467915,61.658841940532085,535
NALGONDA,KODAD,KISTAPURAM,192,113,2.3849259757738897,305,1694,6.67060212514758,11.334120425029516,96
NALGONDA,KODAD,KODAD,16,9,2.3849259757738897,25,25,36.0,64.0,809
NALGONDA,KODAD,KOMARABANDA,851,530,5.0,1381,1381,38.37798696596669,61.62201303403331,169
NALGONDA,KODAD,KOTHAGUDEM,255,143,2.3849259757738897,398,2014,7.100297914597816,12.661370407149949,44
NALGONDA,KODAD,KUCHIPUDI,598,371,2.3849259757738897,969,969,38.286893704850364,61.713106295149636,334
NALGONDA,KODAD,KUCHIPUDI THANDA,122,74,2.3849259757738897,196,196,37.755102040816325,62.244897959183675,791
NALGONDA,KODAD,LAKMA VARAM,265,142,2.3849259757738897,407,407,34.88943488943489,65.1105651105651,687
NALGONDA,KODAD,MOGALAIKOTA,389,236,2.3849259757738897,625,625,37.76,62.239999999999995,544
NALGONDA,KODAD,NALLABANDA GUDEM,586,380,1.0,966,966,39.33747412008282,60.66252587991718,337
NALGONDA,KODAD,RAMALAXMIPURAM,248,134,2.3849259757738897,382,382,35.07853403141361,64.92146596858639,703
NALGONDA,KODAD,REDLA KUNTA,480,303,2.0,783,783,38.69731800766284,61.30268199233716,433
NALGONDA,KODAD,SHANTINAGAR,441,244,2.3849259757738897,685,685,35.620437956204384,64.37956204379563,504
NALGONDA,KODAD,THAMMARABANDAPALEM,1049,624,3.0,1673,1673,37.29826658696951,62.70173341303048,102
NALGONDA,KODAD,THOGARRAI,791,496,1.0,1287,1287,38.53923853923854,61.46076146076146,202
NALGONDA,KODAD,VENKATRAMPURAM,389,270,2.3849259757738897,659,983,27.46693794506612,39.57273652085453,325
NALGONDA,KODAD,YERRARAM,290,160,2.3849259757738897,450,1327,12.057272042200452,21.85380557648832,189
NALGONDA,M.TURKAPALLE,CHINA LAXMA PURAM,268,213,2.3849259757738897,481,481,44.28274428274428,55.71725571725572,635
NALGONDA,M.TURKAPALLE,DATHAI PALLE,345,211,1.0,556,556,37.94964028776979,62.05035971223022,589
NALGONDA,M.TURKAPALLE,DHARMARAM,266,200,2.3849259757738897,466,839,23.837902264600714,31.70441001191895,398
NALGONDA,M.TURKAPALLE,GANDAMALLA,847,614,2.3849259757738897,1461,1461,42.026009582477755,57.973990417522245,148
NALGONDA,M.TURKAPALLE,GOLLAGUDA,290,238,1.0,528,528,45.07575757575758,54.92424242424242,608
NALGONDA,M.TURKAPALLE,GOPAL PURAM,279,207,2.3849259757738897,486,486,42.592592592592595,57.407407407407405,630
NALGONDA,M.TURKAPALLE,IBRAHIMPUR,289,142,1.0,431,431,32.94663573085847,67.05336426914154,671
NALGONDA,M.TURKAPALLE,KONAPUR,203,156,1.0,359,359,43.45403899721448,56.54596100278552,718
NALGONDA,M.TURKAPALLE,KONDAPUR,297,187,1.0,484,623,30.01605136436597,47.67255216693419,545
NALGONDA,M.TURKAPALLE,M.TURKAPALLY,482,249,2.3849259757738897,731,1253,19.872306464485234,38.467677573822826,212
NALGONDA,M.TURKAPALLE,MADHA PURAM,748,434,3.0,1182,1182,36.71742808798646,63.28257191201354,232
NALGONDA,M.TURKAPALLE,MALKA PURAM,453,372,1.0,825,825,45.09090909090909,54.90909090909091,408
NALGONDA,M.TURKAPALLE,MOTHIRAM THANDA,201,129,2.3849259757738897,330,330,39.09090909090909,60.909090909090914,735
NALGONDA,M.TURKAPALLE,MULAKALA PALLE,542,373,3.0,915,915,40.76502732240437,59.234972677595636,362
NALGONDA,M.TURKAPALLE,NAGAI PALLE,300,235,1.0,535,535,43.925233644859816,56.074766355140184,602
NALGONDA,M.TURKAPALLE,PALLE PAHAD,190,112,2.0,302,1276,8.77742946708464,14.890282131661442,207
NALGONDA,M.TURKAPALLE,PEDDA THANDA,467,387,1.0,854,854,45.31615925058548,54.68384074941453,390
NALGONDA,M.TURKAPALLE,RUSTA PURAM,146,77,2.3849259757738897,223,223,34.52914798206278,65.47085201793722,784
NALGONDA,M.TURKAPALLE,TIRUMALAPUR,271,166,2.3849259757738897,437,437,37.986270022883296,62.013729977116704,666
NALGONDA,M.TURKAPALLE,VASALA MARRI,390,212,2.0,602,602,35.21594684385382,64.78405315614619,557
NALGONDA,M.TURKAPALLE,VEERAREDDI PALLE,496,321,1.0,817,817,39.290085679314565,60.709914320685435,413
NALGONDA,M.TURKAPALLE,VELPUPALLE,205,131,2.3849259757738897,336,336,38.98809523809524,61.011904761904766,733
NALGONDA,M.TURKAPALLE,VENKATAPUR,257,141,1.0,398,896,15.736607142857142,28.683035714285715,371
NALGONDA,MARRIGUDA,AJLAPOOR,291,195,1.0,486,486,40.123456790123456,59.876543209876544,630
NALGONDA,MARRIGUDA,ANTHAMPET,713,451,2.0,1164,1164,38.74570446735395,61.254295532646054,238
NALGONDA,MARRIGUDA,DAMERA BHEEMAN PALLE,905,563,1.0,1468,1468,38.35149863760218,61.64850136239782,146
NALGONDA,MARRIGUDA,KHUDABAKSH PALLEY,1114,681,3.0,1795,1795,37.938718662952645,62.06128133704736,76
NALGONDA,MARRIGUDA,KONDUR,340,201,2.3849259757738897,541,541,37.15341959334565,62.84658040665434,598
NALGONDA,MARRIGUDA,LENKALA PALLE,568,352,1.0,920,920,38.26086956521739,61.73913043478261,359
NALGONDA,MARRIGUDA,MARRIGUDA,703,391,1.0,1094,1383,28.27187274041938,50.831525668835866,168
NALGONDA,MARRIGUDA,METICHANDAPUR,275,166,2.3849259757738897,441,441,37.641723356009074,62.358276643990926,663
NALGONDA,MARRIGUDA,NAMAPUR,424,245,1.0,669,669,36.62182361733931,63.37817638266069,515
NALGONDA,MARRIGUDA,RAMREDDI PALLE,662,394,5.0,1056,1056,37.31060606060606,62.689393939393945,289
NALGONDA,MARRIGUDA,SARAMPET,329,199,1.0,528,528,37.68939393939394,62.310606060606055,608
NALGONDA,MARRIGUDA,SIVANNAGUDEM,1042,603,4.0,1645,1645,36.65653495440729,63.34346504559271,112
NALGONDA,MARRIGUDA,TAMMAD PALLE,235,131,3.0,366,366,35.79234972677596,64.20765027322405,713
NALGONDA,MARRIGUDA,TIRGANDLA PALLE,404,245,2.3849259757738897,649,649,37.750385208012325,62.249614791987675,528
NALGONDA,MARRIGUDA,VATTI PALLE,616,336,2.0,952,952,35.294117647058826,64.70588235294117,343
NALGONDA,MARRIGUDA,YERGANDLA PALLE,651,393,1.0,1044,1044,37.64367816091954,62.356321839080465,294
NALGONDA,MATTAM PALLE,ALLIPURAM,487,300,1.0,787,787,38.11944091486658,61.88055908513341,431
NALGONDA,MATTAM PALLE,BAKKAMANTHULA GUDEM,531,344,2.0,875,875,39.31428571428571,60.68571428571429,382
NALGONDA,MATTAM PALLE,BHEELYANAIK THANDA,988,679,4.0,1667,1667,40.73185362927415,59.26814637072585,103
NALGONDA,MATTAM PALLE,CHANNAYA PALEM,359,224,2.3849259757738897,583,583,38.42195540308747,61.57804459691252,569
NALGONDA,MATTAM PALLE,CHOUTAPALLI,714,421,4.0,1135,1135,37.092511013215855,62.907488986784145,251
NALGONDA,MATTAM PALLE,GUNDLA PALLI,243,166,1.0,409,2409,6.890826068908261,10.08717310087173,19
NALGONDA,MATTAM PALLE,HANUMANTHULAGUDEM,256,175,2.0,431,431,40.60324825986079,59.39675174013921,671
NALGONDA,MATTAM PALLE,K.DONABANDA THANDA,517,317,1.0,834,834,38.00959232613909,61.990407673860915,402
NALGONDA,MATTAM PALLE,MANCHYAGANI THANDA,421,260,1.0,681,681,38.1791483113069,61.820851688693104,507
NALGONDA,MATTAM PALLE,MATTAM PALLI,1452,865,4.0,2317,2317,37.33275787656452,62.66724212343547,24
NALGONDA,MATTAM PALLE,MATTAPALLI,252,163,2.3849259757738897,415,415,39.277108433734945,60.722891566265055,683
NALGONDA,MATTAM PALLE,PEDDA VEEDU,1235,679,4.0,1914,1914,35.47544409613375,64.52455590386626,57
NALGONDA,MATTAM PALLE,RAGHUNADHA PALEM,1370,763,2.3849259757738897,2133,2133,35.77121425222691,64.22878574777309,33
NALGONDA,MATTAM PALLE,RAMACHANDRAPURAM,786,464,2.0,1250,1675,27.70149253731343,46.92537313432836,101
NALGONDA,MATTAM PALLE,VARDHA PURAM,452,285,2.3849259757738897,737,737,38.670284938941656,61.329715061058344,467
NALGONDA,MATTAM PALLE,YATAVAKILLA,485,260,2.0,745,745,34.899328859060404,65.1006711409396,461
NALGONDA,MELLA CHERUVU,ADLUR,666,442,1.0,1108,2094,21.10792741165234,31.805157593123205,38
NALGONDA,MELLA CHERUVU,CHINTHALA PALEM,1472,943,3.0,2415,2415,39.04761904761905,60.952380952380956,17
NALGONDA,MELLA CHERUVU,CHINTRIYALA,456,287,2.3849259757738897,743,743,38.627187079407804,61.37281292059219,463
NALGONDA,MELLA CHERUVU,DONDA PADU,463,284,5.0,747,747,38.01874163319947,61.98125836680054,459
NALGONDA,MELLA CHERUVU,GUDI MALKA PURAM,492,320,5.0,812,812,39.40886699507389,60.591133004926114,417
NALGONDA,MELLA CHERUVU,HEMLATHANDA,1124,771,1.0,1895,1895,40.68601583113456,59.31398416886543,61
NALGONDA,MELLA CHERUVU,KANDIBANDA,1188,714,3.0,1902,1902,37.53943217665615,62.46056782334385,59
NALGONDA,MELLA CHERUVU,KISTAPURAM,443,283,2.3849259757738897,726,1694,16.706021251475796,26.15112160566706,96
NALGONDA,MELLA CHERUVU,MELLA CHERVU,463,284,4.0,747,747,38.01874163319947,61.98125836680054,459
NALGONDA,MELLA CHERUVU,NAKKAGUDEM,518,333,2.3849259757738897,851,851,39.130434782608695,60.86956521739131,392
NALGONDA,MELLA CHERUVU,NEMALIPURI,444,320,2.3849259757738897,764,764,41.8848167539267,58.1151832460733,448
NALGONDA,MELLA CHERUVU,RAMAPURAM,1335,794,3.0,2129,3014,26.343729263437293,44.29329794293298,6
NALGONDA,MELLA CHERUVU,REBALLE,269,183,2.3849259757738897,452,452,40.48672566371682,59.51327433628318,655
NALGONDA,MELLA CHERUVU,REVURU,722,458,3.0,1180,1180,38.813559322033896,61.186440677966104,233
NALGONDA,MELLA CHERUVU,THAMMARAM,936,603,3.0,1539,1539,39.1812865497076,60.81871345029239,137
NALGONDA,MELLA CHERUVU,VAJINE PALLI,236,179,2.3849259757738897,415,415,43.132530120481924,56.867469879518076,683
NALGONDA,MELLA CHERUVU,VELLATUR,756,556,3.0,1312,1312,42.3780487804878,57.62195121951219,194
NALGONDA,MELLA CHERUVU,YAPALA MADHARAM,603,388,4.0,991,991,39.15237134207871,60.84762865792129,319
NALGONDA,MELLA CHERUVU,YATHIRAJAPURAM THANDA,460,305,3.0,765,765,39.869281045751634,60.130718954248366,447
NALGONDA,MIRYALAGUDA,ALAGADAPA,949,516,3.0,1465,1465,35.221843003412964,64.77815699658703,147
NALGONDA,MIRYALAGUDA,ANNARAM,405,202,2.3849259757738897,607,3296,6.128640776699029,12.287621359223301,3
NALGONDA,MIRYALAGUDA,BADALA PURAM,564,271,1.0,835,835,32.455089820359284,67.54491017964071,401
NALGONDA,MIRYALAGUDA,CHILLAPURAM,269,139,2.3849259757738897,408,1789,7.769703745108999,15.036333147009504,81
NALGONDA,MIRYALAGUDA,CHINTHA PALLI,735,380,1.0,1115,1115,34.08071748878923,65.91928251121077,257
NALGONDA,MIRYALAGUDA,DONDAVARI GUDEM,360,247,2.3849259757738897,607,607,40.691927512355846,59.30807248764415,554
NALGONDA,MIRYALAGUDA,GOGUVANIGUDEM,271,164,2.3849259757738897,435,435,37.701149425287355,62.29885057471264,668
NALGONDA,MIRYALAGUDA,GUDUR,796,430,3.0,1226,1928,22.302904564315355,41.286307053941904,53
NALGONDA,MIRYALAGUDA,ILAPURAM,466,267,4.0,733,733,36.4256480218281,63.5743519781719,470
NALGONDA,MIRYALAGUDA,KALVA PALLI,389,208,4.0,597,597,34.84087102177554,65.15912897822446,560
NALGONDA,MIRYALAGUDA,KOTHAGUDA,463,219,1.0,682,682,32.111436950146626,67.88856304985337,506
NALGONDA,MIRYALAGUDA,MULKAL KALVA,187,130,2.3849259757738897,317,317,41.00946372239748,58.99053627760252,744
NALGONDA,MIRYALAGUDA,NANDI PAHAD,583,299,4.0,882,882,33.900226757369616,66.09977324263039,378
NALGONDA,MIRYALAGUDA,RAYAN PALEM,621,413,2.0,1034,1034,39.94197292069632,60.05802707930368,297
NALGONDA,MIRYALAGUDA,RUDRARAM,624,364,2.0,988,988,36.84210526315789,63.1578947368421,322
NALGONDA,MIRYALAGUDA,TADKAMALLA,870,623,5.0,1493,1493,41.72806430006698,58.27193569993302,143
NALGONDA,MIRYALAGUDA,TAKKELLAPAHAD,772,512,2.0,1284,1284,39.875389408099686,60.12461059190031,204
NALGONDA,MIRYALAGUDA,THUNGA PAHAD,1467,879,3.0,2346,2346,37.468030690537084,62.53196930946292,22
NALGONDA,MIRYALAGUDA,VENKATADRI PALEM,1250,717,3.0,1967,1967,36.45144890696492,63.54855109303508,48
NALGONDA,MIRYALAGUDA,VOOTLA PALLI,617,374,1.0,991,991,37.73965691220989,62.26034308779012,319
NALGONDA,MIRYALAGUDA,YADGARPALLI,845,495,2.0,1340,1340,36.940298507462686,63.059701492537314,185
NALGONDA,MIRYALAGUDA,ZAPTIVEERAPPA GUDA,663,310,2.3849259757738897,973,973,31.86022610483042,68.13977389516957,331
NALGONDA,MOTHEY,ANNARIGUDEM,408,286,2.3849259757738897,694,694,41.210374639769455,58.789625360230545,496
NALGONDA,MOTHEY,BURKACHARLA,852,637,1.0,1489,1489,42.780389523169916,57.219610476830084,145
NALGONDA,MOTHEY,HUSSAINBAD,526,365,1.0,891,891,40.9652076318743,59.0347923681257,373
NALGONDA,MOTHEY,KUDALI,392,259,4.0,651,651,39.784946236559136,60.215053763440864,527
NALGONDA,MOTHEY,LAL THANDA,652,416,2.3849259757738897,1068,1068,38.951310861423224,61.04868913857678,282
NALGONDA,MOTHEY,MAMILLAGUDEM,496,273,2.3849259757738897,769,769,35.50065019505852,64.49934980494149,444
NALGONDA,MOTHEY,MOTHEY,605,381,5.0,986,986,38.640973630831645,61.359026369168355,323
NALGONDA,MOTHEY,NAMAVARAM,739,473,1.0,1212,1212,39.026402640264024,60.973597359735976,223
NALGONDA,MOTHEY,NEREDAVAI,474,323,2.3849259757738897,797,797,40.52697616060226,59.47302383939774,428
NALGONDA,MOTHEY,RAGHAVAPUR,527,366,1.0,893,2062,17.749757516973812,25.557710960232782,39
NALGONDA,MOTHEY,RAMAPURAM THANDA,504,400,1.0,904,904,44.24778761061947,55.75221238938053,367
NALGONDA,MOTHEY,RAVI PAHAD,923,635,3.0,1558,1976,32.135627530364374,46.71052631578947,46
NALGONDA,MOTHEY,SARVARAM,401,302,1.0,703,2691,11.222593831289483,14.90152359717577,7
NALGONDA,MOTHEY,SIRIKONDA,1044,725,1.0,1769,1769,40.98360655737705,59.01639344262295,86
NALGONDA,MOTHEY,THUMMALA PALLE,350,218,2.3849259757738897,568,568,38.38028169014084,61.61971830985915,580
NALGONDA,MOTHEY,TUMMAGUDEM,626,460,2.0,1086,1086,42.35727440147329,57.6427255985267,272
NALGONDA,MOTHEY,URLUGONDA,821,565,5.0,1386,1386,40.76479076479077,59.23520923520924,167
NALGONDA,MOTHEY,VIBHALAPUR,485,297,2.3849259757738897,782,782,37.97953964194373,62.02046035805626,434
NALGONDA,MOTHKUR,ADDA GUDUR,752,440,3.0,1192,1192,36.91275167785235,63.08724832214765,228
NALGONDA,MOTHKUR,ANAJIPUR,303,159,2.3849259757738897,462,1072,14.832089552238806,28.264925373134332,281
NALGONDA,MOTHKUR,AZIMPET,473,338,3.0,811,811,41.676942046855736,58.323057953144264,418
NALGONDA,MOTHKUR,BIJILAPUR,332,185,2.3849259757738897,517,517,35.783365570599614,64.21663442940039,614
NALGONDA,MOTHKUR,BODDUGUDEM,310,174,2.3849259757738897,484,484,35.9504132231405,64.0495867768595,632
NALGONDA,MOTHKUR,CHINNAPADISHALA,285,199,2.3849259757738897,484,484,41.11570247933884,58.88429752066116,632
NALGONDA,MOTHKUR,CHIRRA GUDUR,304,181,2.3849259757738897,485,485,37.31958762886598,62.68041237113402,631
NALGONDA,MOTHKUR,CHOULLA RAMARAM,449,310,2.3849259757738897,759,759,40.843214756258234,59.15678524374176,452
NALGONDA,MOTHKUR,DACHARAM,543,314,2.3849259757738897,857,2409,13.034454130344542,22.54047322540473,19
NALGONDA,MOTHKUR,DATTAPPAGUDA,568,369,1.0,937,937,39.38100320170758,60.61899679829242,352
NALGONDA,MOTHKUR,DHARMARAM,219,154,2.0,373,839,18.35518474374255,26.102502979737785,398
NALGONDA,MOTHKUR,GOVINDAPOOR,128,80,1.0,208,208,38.46153846153847,61.53846153846154,788
NALGONDA,MOTHKUR,JANAKIPUR,350,241,1.0,591,591,40.77834179357022,59.22165820642979,563
NALGONDA,MOTHKUR,KANCHAN PALLE,430,310,2.3849259757738897,740,1134,27.336860670194003,37.91887125220458,252
NALGONDA,MOTHKUR,KONDA GADAPA,625,408,4.0,1033,1033,39.49661181026137,60.50338818973863,298
NALGONDA,MOTHKUR,KOTAMARTHI,670,413,2.0,1083,1083,38.134810710988,61.865189289012,274
NALGONDA,MOTHKUR,LAXMIDEVI KALWA,341,232,2.0,573,573,40.48865619546248,59.51134380453752,576
NALGONDA,MOTHKUR,MANAIKUNTA,226,161,2.3849259757738897,387,387,41.60206718346253,58.39793281653747,700
NALGONDA,MOTHKUR,MOTHKUR,463,284,2.3849259757738897,747,747,38.01874163319947,61.98125836680054,459
NALGONDA,MOTHKUR,MUSITPATLA,245,169,2.3849259757738897,414,414,40.82125603864734,59.17874396135265,684
NALGONDA,MOTHKUR,PALADUGU,449,243,2.3849259757738897,692,692,35.115606936416185,64.88439306358381,498
NALGONDA,MOTHKUR,PANAKA BANDA,238,155,2.3849259757738897,393,393,39.44020356234097,60.55979643765903,697
NALGONDA,MOTHKUR,PATIMATLA,265,146,2.3849259757738897,411,411,35.523114355231144,64.47688564476886,685
NALGONDA,MOTHKUR,PODICHEDU,524,307,1.0,831,831,36.94344163658243,63.05655836341757,405
NALGONDA,MOTHKUR,REPAKA (P),548,331,4.0,879,879,37.65642775881683,62.34357224118317,379
NALGONDA,MOTHKUR,SADARSHAPUR,246,157,2.3849259757738897,403,403,38.95781637717122,61.04218362282878,689
NALGONDA,MOTHKUR,SINGARAM (P),403,254,2.3849259757738897,657,657,38.660578386605785,61.339421613394215,523
NALGONDA,MOTHKUR,VELDEVI,268,163,2.0,431,431,37.81902552204176,62.18097447795824,671
NALGONDA,MUNAGALA,AKUPAMULA,924,531,2.0,1455,1455,36.49484536082474,63.50515463917525,150
NALGONDA,MUNAGALA,BARAKATH GUDA,952,573,2.0,1525,1525,37.57377049180327,62.42622950819672,138
NALGONDA,MUNAGALA,GANAPAVARAM,338,204,2.0,542,542,37.63837638376384,62.36162361623616,597
NALGONDA,MUNAGALA,JAGANNADAPURAM,306,221,2.3849259757738897,527,527,41.935483870967744,58.06451612903226,609
NALGONDA,MUNAGALA,KALAKOVA,518,314,1.0,832,832,37.74038461538461,62.25961538461539,404
NALGONDA,MUNAGALA,KOKKIRENI,228,118,1.0,346,346,34.104046242774565,65.89595375722543,726
NALGONDA,MUNAGALA,MADHAVARAM,421,257,2.0,678,678,37.905604719764014,62.09439528023599,509
NALGONDA,MUNAGALA,MUKUNDAPURAM,503,330,6.0,833,3825,8.627450980392156,13.15032679738562,1
NALGONDA,MUNAGALA,MUNAGALA,1117,592,4.0,1709,1709,34.640140433001754,65.35985956699825,94
NALGONDA,MUNAGALA,NARASIMHULAGUDAM,720,506,2.0,1226,1226,41.272430668841764,58.727569331158236,220
NALGONDA,MUNAGALA,NARAYANAGUDEM,423,207,2.3849259757738897,630,630,32.857142857142854,67.14285714285714,542
NALGONDA,MUNAGALA,NELA MARRI,602,409,1.0,1011,1011,40.454995054401586,59.545004945598414,309
NALGONDA,MUNAGALA,REPALA,651,417,2.3849259757738897,1068,1068,39.04494382022472,60.95505617977528,282
NALGONDA,MUNAGALA,TADVAI,575,401,2.3849259757738897,976,976,41.08606557377049,58.91393442622951,330
NALGONDA,MUNAGALA,TIMMAREDDIGUDEM,293,166,2.3849259757738897,459,459,36.165577342047925,63.834422657952075,649
NALGONDA,MUNAGALA,VENKATRAMPURAM,202,122,2.3849259757738897,324,983,12.410986775178026,20.54933875890132,325
NALGONDA,MUNAGALA,VIJAYARAGHAVAPURAM,337,205,2.3849259757738897,542,542,37.82287822878229,62.17712177121771,597
NALGONDA,MUNUGODE,CHALMEDA,273,173,2.3849259757738897,446,446,38.789237668161434,61.210762331838566,659
NALGONDA,MUNUGODE,CHEEKATI MAMIDI,692,460,2.3849259757738897,1152,1657,27.76101388050694,41.76222088111044,107
NALGONDA,MUNUGODE,CHOLLEDU,535,352,2.0,887,887,39.68432919954904,60.31567080045096,374
NALGONDA,MUNUGODE,GUDAPUR,312,170,1.0,482,482,35.26970954356847,64.73029045643153,634
NALGONDA,MUNUGODE,IPPARTHY,332,223,1.0,555,555,40.18018018018018,59.81981981981982,590
NALGONDA,MUNUGODE,JAMASTHAN PALLE,155,91,2.3849259757738897,246,246,36.99186991869919,63.00813008130082,778
NALGONDA,MUNUGODE,KALAVALA PALLE,517,322,2.3849259757738897,839,839,38.37902264600715,61.62097735399284,398
NALGONDA,MUNUGODE,KALWAKUNTLA,229,121,2.3849259757738897,350,350,34.57142857142857,65.42857142857143,722
NALGONDA,MUNUGODE,KASLAPURAM,153,98,2.3849259757738897,251,251,39.04382470119522,60.95617529880478,776
NALGONDA,MUNUGODE,KISTAPURAM,406,257,3.0,663,1694,15.171192443919718,23.96694214876033,96
NALGONDA,MUNUGODE,KOMPALLE,538,330,1.0,868,868,38.0184331797235,61.9815668202765,386
NALGONDA,MUNUGODE,KORATIKAL,933,622,2.0,1555,2414,25.766362883181444,38.64954432477216,18
NALGONDA,MUNUGODE,KOTHULARAM,216,102,2.0,318,318,32.075471698113205,67.9245283018868,743
NALGONDA,MUNUGODE,MUNUGODE,463,284,2.3849259757738897,747,747,38.01874163319947,61.98125836680054,459
NALGONDA,MUNUGODE,PALIVELA,531,281,2.0,812,812,34.60591133004926,65.39408866995073,417
NALGONDA,MUNUGODE,PULIPALPULA,668,389,2.3849259757738897,1057,1057,36.80227057710501,63.19772942289499,288
NALGONDA,MUNUGODE,RATHI PALLE,182,111,1.0,293,293,37.883959044368595,62.116040955631405,755
NALGONDA,MUNUGODE,SINGARAM,270,146,2.3849259757738897,416,1689,8.644168146832445,15.985790408525755,98
NALGONDA,MUNUGODE,SOLIPUR,121,91,2.0,212,212,42.924528301886795,57.07547169811321,787
NALGONDA,MUNUGODE,VELMAKANNE,545,342,2.0,887,887,38.55693348365276,61.44306651634723,374
